student_id,course_code,session,mid1,mid2,assignment,final,total_marks,grade
202324_097,ECE201,2023-24,7.4,10.5,8.9,37.4,36.2,F
202324_098,ECE201,2023-24,25.8,20.2,10.0,53.5,67.9,BC
202324_099,ECE201,2023-24,24.3,25.5,9.0,54.5,70.8,BC
202324_100,ECE201,2023-24,26.2,24.8,5.0,67.5,72.3,AB
202324_101,ECE201,2023-24,27.5,26.8,6.8,52.3,70.0,BC
202324_102,ECE201,2023-24,11.6,21.4,9.0,44.8,50.9,CD
202324_103,ECE201,2023-24,27.6,23.7,6.6,46.7,61.8,C
202324_104,ECE201,2023-24,16.6,20.6,9.7,66.9,68.5,BC
202324_105,ECE201,2023-24,18.6,18.1,7.9,54.9,61.5,C
202324_106,ECE201,2023-24,7.7,16.4,5.8,26.7,30.5,F
202324_107,ECE201,2023-24,23.7,21.7,10.0,60.7,71.9,BC
202324_108,ECE201,2023-24,17.9,8.9,6.4,56.2,51.0,CD
202324_109,ECE201,2023-24,20.1,22.8,7.5,57.1,64.1,BC
202324_110,ECE201,2023-24,28.3,20.4,8.6,66.6,71.0,BC
202324_111,ECE201,2023-24,22.1,17.5,10.0,64.0,66.3,BC
202324_112,ECE201,2023-24,14.7,17.0,9.2,56.8,61.2,C
202324_113,ECE201,2023-24,23.5,24.9,7.2,59.5,69.3,BC
202324_114,ECE201,2023-24,25.7,16.5,4.9,72.3,68.2,BC
202324_115,ECE201,2023-24,19.0,22.1,8.0,56.2,63.2,C
202324_116,ECE201,2023-24,20.9,21.8,4.6,54.8,61.7,C
202324_117,ECE201,2023-24,28.1,18.5,9.3,68.4,75.7,AB
202324_118,ECE201,2023-24,10.0,22.0,8.3,47.1,53.0,CD
202324_119,ECE201,2023-24,27.9,16.8,10.0,58.8,71.9,BC
202324_120,ECE201,2023-24,19.7,21.5,6.2,39.5,55.9,C
202324_121,ECE201,2023-24,22.1,19.4,7.3,79.8,75.9,AB
202324_122,ECE201,2023-24,29.1,26.9,7.0,62.8,75.8,AB
202324_123,ECE201,2023-24,22.9,11.1,6.8,75.4,68.8,BC
202324_124,ECE201,2023-24,17.5,18.4,7.8,54.9,60.0,C
202324_125,ECE201,2023-24,16.6,17.2,9.8,51.8,60.9,C
202324_126,ECE201,2023-24,9.7,14.9,5.2,38.0,42.8,D
202324_127,ECE201,2023-24,14.5,12.1,6.2,39.3,41.0,D
202324_128,ECE201,2023-24,21.9,16.1,6.9,55.8,57.3,C
202324_129,ECE201,2023-24,25.0,27.6,4.1,57.4,66.1,BC
202324_130,ECE201,2023-24,25.1,21.1,5.2,61.1,69.0,BC
202324_131,ECE201,2023-24,15.4,25.0,5.8,52.9,55.2,C
202324_132,ECE201,2023-24,17.2,17.2,8.2,77.7,71.0,BC
202324_133,ECE201,2023-24,30.0,22.1,9.8,58.9,75.0,AB
202324_134,ECE201,2023-24,15.2,19.6,7.1,52.2,59.4,C
202324_135,ECE201,2023-24,22.2,14.5,5.4,66.6,63.6,BC
202324_136,ECE201,2023-24,20.0,15.2,2.1,50.8,47.6,CD
202324_137,ECE201,2023-24,21.6,28.9,10.0,78.4,80.5,AB
202324_138,ECE201,2023-24,28.8,17.6,7.6,63.0,67.0,BC
202324_139,ECE201,2023-24,18.5,12.8,6.9,37.0,44.9,D
202324_140,ECE201,2023-24,20.5,30.0,6.8,78.3,79.1,AB
202324_141,ECE201,2023-24,17.7,13.6,9.5,48.3,51.6,CD
202324_142,ECE201,2023-24,10.8,19.3,7.3,46.7,54.4,CD
202324_143,ECE201,2023-24,18.1,20.9,6.9,69.0,64.0,BC
202324_144,ECE201,2023-24,9.0,1.5,6.6,40.6,37.3,F
202324_145,ECE201,2023-24,17.5,14.5,9.3,59.0,63.1,C
202324_146,ECE201,2023-24,20.7,24.9,8.2,80.4,81.0,A
202324_147,ECE201,2023-24,21.5,19.8,7.5,50.1,58.3,C
202324_148,ECE201,2023-24,28.6,26.8,6.6,76.2,82.5,A
202324_149,ECE201,2023-24,20.5,16.1,4.1,47.6,49.1,CD
202324_150,ECE201,2023-24,13.6,18.0,7.1,70.5,65.7,BC
202324_151,ECE201,2023-24,21.1,17.7,10.0,55.3,63.3,BC
202324_152,ECE201,2023-24,10.4,10.7,7.8,62.5,52.1,CD
202324_153,ECE201,2023-24,23.6,18.4,5.5,78.7,69.8,BC
202324_154,ECE201,2023-24,13.9,11.3,4.4,57.6,43.8,D
202324_155,ECE201,2023-24,23.4,25.0,7.6,55.9,65.2,BC
202324_156,ECE201,2023-24,28.1,12.2,7.4,55.6,64.9,BC
202324_157,ECE201,2023-24,24.2,23.3,8.3,44.5,61.2,C
202324_158,ECE201,2023-24,12.8,19.3,6.9,64.0,59.8,C
202324_159,ECE201,2023-24,16.5,17.7,8.3,59.6,62.5,C
202324_160,ECE201,2023-24,27.5,30.0,6.3,78.4,88.4,A
202324_161,ECE201,2023-24,19.5,17.5,9.6,29.3,52.2,CD
202324_162,ECE201,2023-24,23.2,28.1,10.0,61.9,72.7,AB
202324_163,ECE201,2023-24,18.1,17.6,5.6,46.8,47.9,CD
202324_164,ECE201,2023-24,8.5,13.2,7.9,48.2,52.3,CD
202324_165,ECE201,2023-24,19.7,30.0,10.0,71.2,84.4,A
202324_166,ECE201,2023-24,22.1,13.6,8.7,58.3,62.1,C
202324_167,ECE201,2023-24,20.3,29.3,5.1,76.8,73.4,AB
202324_168,ECE201,2023-24,24.4,25.0,10.0,56.0,73.3,AB
202324_169,ECE201,2023-24,16.6,19.7,9.4,71.1,68.8,BC
202324_170,ECE201,2023-24,20.5,21.2,9.8,51.4,63.0,C
202324_171,ECE201,2023-24,25.9,20.3,10.0,84.8,85.4,A
202324_172,ECE201,2023-24,19.1,17.8,10.0,58.9,64.8,BC
202324_173,ECE201,2023-24,25.4,18.8,9.8,88.6,80.6,A
202324_174,ECE201,2023-24,11.7,16.1,8.2,51.6,51.7,CD
202324_175,ECE201,2023-24,22.9,17.5,10.0,56.6,66.9,BC
202324_176,ECE201,2023-24,17.0,17.1,6.9,51.5,56.7,C
202324_177,ECE201,2023-24,28.6,23.8,6.1,79.8,81.6,A
202324_178,ECE201,2023-24,23.4,18.3,6.3,55.8,64.3,BC
202324_179,ECE201,2023-24,20.4,22.6,10.0,74.1,74.8,AB
202324_180,ECE201,2023-24,23.2,22.4,9.6,73.3,77.1,AB
202324_181,ECE201,2023-24,23.4,10.4,5.8,24.7,32.2,F
202324_182,ECE201,2023-24,24.6,30.0,4.7,66.0,73.0,AB
202324_183,ECE201,2023-24,22.1,23.1,6.1,69.6,72.9,AB
202324_184,ECE201,2023-24,28.9,18.5,10.0,85.7,83.5,A
202324_185,ECE201,2023-24,21.5,19.1,10.0,76.7,74.2,AB
202324_186,ECE201,2023-24,21.1,16.2,9.5,66.4,64.9,BC
202324_187,ECE201,2023-24,14.1,22.4,9.9,74.6,74.0,AB
202324_188,ECE201,2023-24,25.8,28.1,10.0,75.9,85.3,A
202324_189,ECE201,2023-24,22.0,17.3,3.7,56.0,60.0,C
202324_190,ECE201,2023-24,22.3,18.6,8.5,69.2,66.1,BC
202324_191,ECE201,2023-24,6.3,15.0,7.0,50.2,45.8,D
202324_192,ECE201,2023-24,16.9,11.4,4.0,51.0,47.6,CD
202324_193,ECE201,2023-24,23.9,19.5,7.9,54.4,63.4,BC
202324_194,ECE201,2023-24,20.5,25.3,9.7,61.0,69.2,BC
202324_195,ECE201,2023-24,23.7,22.4,6.9,50.1,61.8,C
202324_196,ECE201,2023-24,17.2,22.5,7.5,64.3,68.2,BC
202324_197,ECE201,2023-24,30.0,30.0,7.2,94.6,89.7,A
202324_198,ECE201,2023-24,23.2,21.4,6.7,66.9,74.3,AB
202324_199,ECE201,2023-24,22.1,24.1,8.4,75.9,78.4,AB
202324_200,ECE201,2023-24,9.1,18.1,9.0,49.3,51.6,CD
202425_001,CS301,2024-25,23.1,27.8,7.9,75.2,82.6,A
202425_002,CS301,2024-25,14.0,6.5,9.5,53.4,49.5,CD
202425_003,CS301,2024-25,14.8,15.7,4.5,51.1,49.5,CD
202425_004,CS301,2024-25,16.2,17.9,8.7,62.5,61.8,C
202425_005,CS301,2024-25,25.9,25.2,10.0,50.7,71.6,BC
202425_006,CS301,2024-25,18.9,21.7,8.2,64.0,68.2,BC
202425_007,CS301,2024-25,15.0,23.0,9.1,70.1,70.2,BC
202425_008,CS301,2024-25,21.6,20.6,8.5,54.0,65.6,BC
202425_009,CS301,2024-25,25.4,19.7,9.4,55.3,62.0,C
202425_010,CS301,2024-25,30.0,26.3,7.4,61.9,76.7,AB
202425_011,CS301,2024-25,19.5,19.8,7.4,82.3,75.3,AB
202425_012,CS301,2024-25,11.6,20.0,10.0,45.0,57.8,C
202425_013,CS301,2024-25,22.2,20.3,5.8,70.4,65.5,BC
202425_014,CS301,2024-25,28.6,26.0,9.7,72.7,86.3,A
202425_015,CS301,2024-25,24.5,22.0,10.0,80.3,81.3,A
202425_016,CS301,2024-25,25.6,20.5,8.5,65.8,73.4,AB
202425_017,CS301,2024-25,27.4,26.3,8.3,64.3,80.4,A
202425_018,CS301,2024-25,20.5,15.9,8.5,59.7,64.0,C
202425_019,CS301,2024-25,22.4,24.5,8.9,77.8,80.0,A
202425_020,CS301,2024-25,22.8,21.2,8.5,59.6,68.3,BC
202425_021,CS301,2024-25,15.2,15.0,7.7,44.8,49.0,CD
202425_022,CS301,2024-25,14.9,22.5,8.5,45.9,56.4,C
202425_023,CS301,2024-25,22.3,21.9,9.2,47.2,60.5,C
202425_024,CS301,2024-25,18.5,19.2,6.2,55.0,58.7,C
202425_025,CS301,2024-25,16.9,25.2,9.7,60.1,62.0,C
202425_026,CS301,2024-25,13.0,12.8,5.8,31.3,39.7,F
202425_027,CS301,2024-25,30.0,18.8,8.1,62.3,71.5,BC
202425_028,CS301,2024-25,24.4,30.0,8.9,71.5,80.1,A
202425_029,CS301,2024-25,16.0,13.3,10.0,56.2,58.2,C
202425_030,CS301,2024-25,21.7,25.1,8.4,60.6,66.3,BC
202425_031,CS301,2024-25,18.7,22.6,10.0,75.8,80.2,A
202425_032,CS301,2024-25,16.4,13.9,8.0,73.1,64.5,BC
202425_033,CS301,2024-25,18.7,16.8,8.8,37.7,51.0,CD
202425_034,CS301,2024-25,13.5,19.3,8.0,62.9,59.0,C
202425_035,CS301,2024-25,11.4,22.7,8.5,45.8,54.2,CD
202425_036,CS301,2024-25,18.8,15.9,7.5,55.1,61.6,C
202425_037,CS301,2024-25,15.2,14.6,10.0,52.8,58.9,C
202425_038,CS301,2024-25,23.9,12.6,6.7,64.3,65.3,BC
202425_039,CS301,2024-25,28.5,28.6,9.5,66.1,82.0,A
202425_040,CS301,2024-25,21.1,16.1,8.0,68.8,66.4,BC
202425_041,CS301,2024-25,21.7,20.9,6.4,62.1,62.2,C
202425_042,CS301,2024-25,19.2,22.3,9.3,60.8,66.8,BC
202425_043,CS301,2024-25,20.9,17.8,9.8,49.7,59.9,C
202425_044,CS301,2024-25,19.7,25.0,7.2,50.1,64.8,BC
202425_045,CS301,2024-25,22.6,29.2,10.0,57.3,73.9,AB
202425_046,CS301,2024-25,20.5,22.0,10.0,82.4,83.5,A
202425_047,CS301,2024-25,24.2,23.0,9.5,53.2,70.6,BC
202425_048,CS301,2024-25,16.3,22.6,6.9,51.6,57.5,C
202425_049,CS301,2024-25,17.5,30.0,10.0,77.9,76.2,AB
202425_050,CS301,2024-25,15.6,14.8,8.1,51.1,57.4,C
202425_051,CS301,2024-25,25.5,27.9,10.0,67.0,82.5,A
202425_052,CS301,2024-25,18.9,23.2,5.7,70.8,65.8,BC
202425_053,CS301,2024-25,18.7,19.1,10.0,52.4,65.2,BC
202425_054,CS301,2024-25,22.4,17.9,10.0,57.0,66.4,BC
202425_055,CS301,2024-25,21.3,22.4,3.5,64.1,65.0,BC
202425_056,CS301,2024-25,14.6,24.2,7.0,63.4,68.6,BC
202425_057,CS301,2024-25,13.1,8.8,7.7,55.6,53.4,CD
202425_058,CS301,2024-25,25.6,28.2,10.0,61.3,78.1,AB
202425_059,CS301,2024-25,15.8,17.5,6.0,36.4,47.6,D
202425_060,CS301,2024-25,15.9,17.4,7.6,50.5,56.6,C
202425_061,CS301,2024-25,20.9,16.9,3.8,43.6,49.8,CD
202425_062,CS301,2024-25,15.1,13.5,6.8,80.0,65.7,BC
202425_063,CS301,2024-25,21.4,16.6,10.0,48.7,57.4,C
202425_064,CS301,2024-25,19.0,14.3,5.3,42.4,47.9,D
202425_065,CS301,2024-25,26.4,29.3,6.1,79.3,82.0,A
202425_066,CS301,2024-25,20.4,25.0,9.0,68.5,71.9,BC
202425_067,CS301,2024-25,20.4,22.0,8.0,59.0,66.2,BC
202425_068,CS301,2024-25,14.8,21.6,9.3,72.1,68.8,BC
202425_069,CS301,2024-25,24.9,25.4,7.7,84.0,84.5,A
202425_070,CS301,2024-25,26.5,30.0,6.7,79.1,79.8,AB
202425_071,CS301,2024-25,30.0,30.0,5.5,95.9,93.2,A
202425_072,CS301,2024-25,17.5,21.8,7.8,46.0,57.3,C
202425_073,CS301,2024-25,17.2,17.3,6.0,53.8,55.1,CD
202425_074,CS301,2024-25,19.4,16.1,8.7,68.2,66.0,BC
202425_075,CS301,2024-25,20.5,17.3,7.3,68.3,62.8,C
202425_076,CS301,2024-25,19.6,26.9,9.7,86.7,84.9,A
202425_077,CS301,2024-25,28.1,28.1,9.6,78.6,88.0,A
202425_078,CS301,2024-25,19.3,22.3,8.1,57.5,65.8,BC
202425_079,CS301,2024-25,20.6,26.6,8.0,64.6,74.3,AB
202425_080,CS301,2024-25,12.3,18.2,4.4,30.5,40.5,F
202425_081,CS301,2024-25,28.0,30.0,10.0,75.8,87.8,A
202425_082,CS301,2024-25,18.3,20.1,6.7,58.3,61.9,C
202425_083,CS301,2024-25,17.2,15.2,10.0,47.8,57.3,C
202425_084,CS301,2024-25,18.5,18.1,8.9,66.9,62.7,C
202425_085,CS301,2024-25,17.1,13.8,8.1,42.8,47.9,D
202425_086,CS301,2024-25,20.5,24.4,8.6,53.7,69.3,BC
202425_087,CS301,2024-25,13.7,18.0,8.7,50.2,48.9,CD
202425_088,CS301,2024-25,12.2,16.3,2.3,59.2,50.5,CD
202425_089,CS301,2024-25,15.7,21.9,6.5,52.1,60.5,C
202425_090,CS301,2024-25,26.4,19.9,10.0,90.8,86.0,A
202425_091,CS301,2024-25,20.0,23.7,7.6,70.6,71.0,BC
202425_092,CS301,2024-25,30.0,17.9,8.4,70.4,75.8,AB
202425_093,CS301,2024-25,21.2,24.3,10.0,60.4,69.7,BC
202425_094,CS301,2024-25,27.8,26.8,10.0,66.5,79.8,AB
202425_095,CS301,2024-25,14.7,19.3,7.3,52.9,54.8,CD
202425_096,CS301,2024-25,14.9,17.1,7.9,45.5,54.7,CD
202425_097,CS301,2024-25,15.3,22.5,6.2,61.9,65.9,BC
202425_098,CS301,2024-25,18.5,15.1,5.6,62.0,58.7,C
202425_099,CS301,2024-25,12.2,21.8,6.9,55.8,54.0,CD
202425_100,CS301,2024-25,21.8,18.8,7.4,44.1,55.1,CD
202425_101,CS301,2024-25,24.3,14.9,9.0,70.1,69.8,BC
202425_102,CS301,2024-25,16.3,17.1,8.4,52.8,58.4,C
202425_103,CS301,2024-25,10.1,18.2,7.9,50.0,49.2,CD
202425_104,CS301,2024-25,11.1,19.9,7.7,38.8,45.8,D
202425_105,CS301,2024-25,19.1,22.0,6.2,59.1,64.3,BC
202425_106,CS301,2024-25,28.3,13.7,7.0,68.8,71.8,BC
202425_107,CS301,2024-25,23.3,20.6,8.2,63.4,67.6,BC
202425_108,CS301,2024-25,8.8,24.5,8.9,46.1,50.8,CD
202425_109,CS301,2024-25,17.9,21.0,9.2,46.6,66.7,BC
202425_110,CS301,2024-25,17.9,16.9,9.6,61.7,65.7,BC
202425_111,CS301,2024-25,22.5,23.5,10.0,56.2,68.1,BC
202425_112,CS301,2024-25,11.6,20.1,7.6,54.0,57.9,C
202425_113,CS301,2024-25,15.5,14.5,6.8,48.0,50.5,CD
202425_114,CS301,2024-25,10.5,15.9,5.0,53.3,51.4,CD
202425_115,CS301,2024-25,15.4,18.3,7.7,58.0,59.6,C
202425_116,CS301,2024-25,20.8,22.9,6.9,59.6,66.1,BC
202425_117,CS301,2024-25,25.8,23.3,10.0,71.9,78.4,AB
202425_118,CS301,2024-25,26.2,24.8,8.4,88.5,83.0,A
202425_119,CS301,2024-25,23.6,18.1,9.0,72.7,78.0,AB
202425_120,CS301,2024-25,15.0,13.7,8.2,52.6,51.4,CD
202425_121,CS301,2024-25,26.6,27.5,9.1,69.3,76.4,AB
202425_122,CS301,2024-25,18.7,17.4,9.1,49.6,57.5,C
202425_123,CS301,2024-25,19.1,19.9,4.9,47.8,52.3,CD
202425_124,CS301,2024-25,21.9,22.6,7.9,64.6,69.8,BC
202425_125,CS301,2024-25,18.5,24.1,10.0,53.7,67.0,BC
202425_126,CS301,2024-25,24.3,21.1,8.8,76.2,79.6,AB
202425_127,CS301,2024-25,30.0,20.5,6.8,52.5,68.7,BC
202425_128,CS301,2024-25,24.4,26.3,6.1,81.3,79.8,AB
202425_129,CS301,2024-25,16.1,23.5,6.3,64.5,65.1,BC
202425_130,CS301,2024-25,13.8,15.0,7.9,53.7,54.9,CD
202425_131,CS301,2024-25,17.4,27.6,6.2,58.9,61.3,C
202425_132,CS301,2024-25,30.0,23.2,10.0,59.7,76.8,AB
202425_133,CS301,2024-25,19.4,16.4,10.0,65.2,62.8,C
202425_134,CS301,2024-25,24.7,22.8,10.0,74.4,83.9,A
202425_135,CS301,2024-25,15.5,15.6,2.4,46.5,45.4,D
202425_136,CS301,2024-25,20.2,21.1,5.0,43.5,53.8,CD
202425_137,CS301,2024-25,26.7,23.2,7.5,76.1,76.9,AB
202425_138,CS301,2024-25,15.8,18.5,9.7,59.2,60.6,C
202425_139,CS301,2024-25,30.0,28.2,10.0,79.3,94.1,A
202425_140,CS301,2024-25,30.0,28.2,9.3,63.3,82.1,A
202425_141,CS301,2024-25,22.5,14.1,7.3,49.2,52.5,CD
202425_142,CS301,2024-25,23.3,15.7,6.9,54.1,63.7,C
202425_143,CS301,2024-25,22.0,20.6,6.3,55.0,65.3,BC
202425_144,CS301,2024-25,23.7,28.5,9.1,62.2,74.3,AB
202425_145,CS301,2024-25,28.6,19.4,7.4,56.1,68.2,BC
202425_146,CS301,2024-25,21.0,23.8,9.3,54.9,66.6,BC
202425_147,CS301,2024-25,21.8,24.2,8.4,57.4,72.7,AB
202425_148,CS301,2024-25,16.8,25.5,6.8,67.5,66.8,BC
202425_149,CS301,2024-25,24.5,25.6,8.6,74.7,79.8,AB
202425_150,CS301,2024-25,14.9,14.9,4.9,70.8,59.1,C
202425_151,CS301,2024-25,22.5,8.6,6.2,60.4,53.6,CD
202425_152,CS301,2024-25,12.2,20.7,9.2,49.0,61.2,C
202425_153,CS301,2024-25,26.2,30.0,5.3,83.4,81.4,A
202425_154,CS301,2024-25,15.6,21.7,8.9,82.6,75.5,AB
202425_155,CS301,2024-25,20.4,26.2,9.6,64.2,68.4,BC
202425_156,CS301,2024-25,24.2,21.6,10.0,59.5,69.3,BC
202425_157,CS301,2024-25,26.4,21.5,7.4,63.2,72.0,BC
202425_158,CS301,2024-25,20.4,22.0,10.0,57.9,65.1,BC
202425_159,CS301,2024-25,14.9,15.4,6.8,44.8,50.9,CD
202425_160,CS301,2024-25,23.3,20.1,8.7,44.4,59.1,C
202425_161,CS301,2024-25,25.2,23.0,10.0,71.4,80.8,A
202425_162,CS301,2024-25,16.3,19.4,9.5,49.4,61.4,C
202425_163,CS301,2024-25,10.5,16.5,6.5,45.2,45.7,D
202425_164,CS301,2024-25,19.6,23.3,7.4,67.4,69.9,BC
202425_165,CS301,2024-25,18.1,27.7,8.8,52.4,66.1,BC
202425_166,CS301,2024-25,22.6,25.1,6.7,61.8,71.0,BC
202425_167,CS301,2024-25,19.2,16.1,7.0,63.4,62.4,C
202425_168,CS301,2024-25,30.0,24.9,9.8,70.3,82.0,A
202425_169,CS301,2024-25,18.1,16.7,7.8,36.2,48.5,D
202425_170,CS301,2024-25,13.1,23.5,9.4,63.6,65.9,BC
202425_171,CS301,2024-25,20.3,29.9,6.1,48.2,66.9,BC
202425_172,CS301,2024-25,8.0,15.6,6.5,48.3,48.0,D
202425_173,CS301,2024-25,16.6,11.7,9.5,64.4,62.4,C
202425_174,CS301,2024-25,16.3,17.1,6.7,42.5,52.0,CD
202425_175,CS301,2024-25,12.8,7.6,6.7,57.3,48.5,D
202425_176,CS301,2024-25,9.7,14.0,5.9,37.7,41.3,D
202425_177,CS301,2024-25,20.0,11.0,7.1,74.4,62.2,C
202425_178,CS301,2024-25,19.1,20.4,6.2,70.2,70.8,BC
202425_179,CS301,2024-25,25.7,17.6,9.0,58.1,60.0,C
202425_180,CS301,2024-25,27.6,20.8,8.5,47.2,64.2,C
202425_181,CS301,2024-25,16.6,21.5,8.3,67.8,70.5,BC
202425_182,CS301,2024-25,19.8,22.1,10.0,58.7,63.9,C
202425_183,CS301,2024-25,4.8,14.5,4.1,46.9,41.4,D
202425_184,CS301,2024-25,14.9,10.5,5.7,67.6,54.7,CD
202425_185,CS301,2024-25,22.9,22.6,6.3,54.6,63.0,C
202425_186,CS301,2024-25,24.3,29.5,7.9,64.6,78.4,AB
202425_187,CS301,2024-25,22.4,23.7,7.8,79.6,78.8,AB
202425_188,CS301,2024-25,24.6,19.3,7.5,66.0,64.7,BC
202425_189,CS301,2024-25,30.0,15.6,9.1,48.5,61.3,C
202425_190,CS301,2024-25,24.0,13.9,8.1,59.9,65.8,BC
202425_191,CS301,2024-25,14.4,18.6,7.2,40.6,50.6,CD
202425_192,CS301,2024-25,14.1,24.2,10.0,73.7,76.7,AB
202425_193,CS301,2024-25,24.6,26.7,10.0,66.3,81.5,A
202425_194,CS301,2024-25,10.5,18.0,4.5,76.8,61.0,C
202425_195,CS301,2024-25,19.0,20.5,7.2,69.0,74.3,AB
202425_196,CS301,2024-25,14.8,21.5,6.6,51.0,56.4,C
202425_197,CS301,2024-25,17.5,15.2,9.3,55.6,56.5,C
202425_198,CS301,2024-25,25.0,22.4,6.3,72.2,72.4,AB
202425_199,CS301,2024-25,18.7,15.6,7.4,66.2,57.6,C
202425_200,CS301,2024-25,15.7,19.4,5.8,63.3,64.9,BC
202425_001,EC204,2024-25,28.2,21.9,7.5,53.1,65.2,BC
202425_002,EC204,2024-25,9.0,15.6,8.9,32.7,41.9,D
202425_003,EC204,2024-25,14.9,9.3,5.3,48.6,50.3,CD
202425_004,EC204,2024-25,17.2,13.2,7.9,44.0,53.6,C
202425_005,EC204,2024-25,21.0,23.6,9.9,60.6,72.1,AB
202425_006,EC204,2024-25,13.4,16.2,4.9,60.0,56.6,C
202425_007,EC204,2024-25,18.6,16.0,10.0,42.5,56.1,C
202425_008,EC204,2024-25,18.6,18.3,7.4,48.3,59.0,C
202425_009,EC204,2024-25,18.9,23.0,7.5,80.2,74.3,AB
202425_010,EC204,2024-25,28.6,25.6,10.0,81.1,83.3,A
202425_011,EC204,2024-25,27.0,25.9,10.0,54.9,72.9,AB
202425_012,EC204,2024-25,14.2,11.5,9.9,52.4,51.2,CD
202425_013,EC204,2024-25,22.9,16.7,9.1,69.7,67.7,BC
202425_014,EC204,2024-25,24.4,29.5,5.4,72.6,75.8,AB
202425_015,EC204,2024-25,23.1,18.1,7.2,59.9,70.9,AB
202425_016,EC204,2024-25,19.6,16.2,9.7,73.1,70.5,AB
202425_017,EC204,2024-25,23.4,15.4,9.3,45.3,58.7,C
202425_018,EC204,2024-25,19.9,22.5,10.0,43.4,56.9,C
202425_019,EC204,2024-25,16.6,19.3,8.4,62.6,59.1,C
202425_020,EC204,2024-25,24.1,18.3,6.1,60.6,62.6,BC
202425_021,EC204,2024-25,21.7,15.9,8.2,41.2,57.5,C
202425_022,EC204,2024-25,16.6,23.6,10.0,59.9,67.5,BC
202425_023,EC204,2024-25,19.3,17.8,8.9,49.2,59.8,C
202425_024,EC204,2024-25,15.2,23.2,5.1,39.6,52.4,CD
202425_025,EC204,2024-25,18.1,20.7,10.0,69.5,69.1,BC
202425_026,EC204,2024-25,10.7,14.2,8.7,42.5,50.0,CD
202425_027,EC204,2024-25,23.5,26.0,10.0,55.5,69.1,BC
202425_028,EC204,2024-25,17.8,22.9,6.8,56.1,65.6,BC
202425_029,EC204,2024-25,19.9,15.8,8.7,50.5,58.8,C
202425_030,EC204,2024-25,16.0,21.5,10.0,59.1,60.1,C
202425_031,EC204,2024-25,23.4,21.9,6.9,51.8,61.1,BC
202425_032,EC204,2024-25,15.2,15.5,7.2,64.1,55.2,C
202425_033,EC204,2024-25,15.4,17.0,10.0,53.3,61.2,BC
202425_034,EC204,2024-25,23.8,23.8,10.0,59.7,71.5,AB
202425_035,EC204,2024-25,17.8,24.9,10.0,36.9,51.3,CD
202425_036,EC204,2024-25,13.6,21.4,9.4,65.3,66.4,BC
202425_037,EC204,2024-25,10.4,22.5,3.2,17.5,32.6,F
202425_038,EC204,2024-25,19.3,18.7,9.0,70.8,66.0,BC
202425_039,EC204,2024-25,21.9,23.3,8.9,69.1,77.7,A
202425_040,EC204,2024-25,21.0,25.3,8.8,53.8,66.8,BC
202425_041,EC204,2024-25,15.2,14.7,5.3,67.9,58.5,C
202425_042,EC204,2024-25,17.5,19.7,7.7,62.6,62.8,BC
202425_043,EC204,2024-25,18.1,24.5,6.9,52.6,57.8,C
202425_044,EC204,2024-25,20.1,16.5,2.6,63.9,55.7,C
202425_045,EC204,2024-25,29.5,15.5,9.5,93.7,89.6,A
202425_046,EC204,2024-25,20.1,26.3,7.1,72.2,72.9,AB
202425_047,EC204,2024-25,26.2,24.3,10.0,64.2,75.8,AB
202425_048,EC204,2024-25,15.9,22.0,7.4,50.4,52.7,CD
202425_049,EC204,2024-25,19.2,24.5,10.0,72.2,72.0,AB
202425_050,EC204,2024-25,11.1,13.9,6.0,40.1,44.2,D
202425_051,EC204,2024-25,27.2,23.6,9.5,73.2,80.8,A
202425_052,EC204,2024-25,24.0,24.1,7.6,54.2,71.2,AB
202425_053,EC204,2024-25,10.0,14.6,5.8,31.6,41.4,D
202425_054,EC204,2024-25,18.0,28.8,9.2,59.1,69.4,AB
202425_055,EC204,2024-25,18.0,18.4,5.5,55.8,58.8,C
202425_056,EC204,2024-25,15.6,22.1,7.5,65.9,64.8,BC
202425_057,EC204,2024-25,15.7,12.0,9.0,34.2,49.8,CD
202425_058,EC204,2024-25,21.5,16.0,9.2,60.6,67.4,BC
202425_059,EC204,2024-25,16.3,15.9,8.5,57.9,59.3,C
202425_060,EC204,2024-25,9.5,16.9,7.2,46.4,48.5,CD
202425_061,EC204,2024-25,24.5,20.6,7.5,51.0,66.6,BC
202425_062,EC204,2024-25,16.0,27.2,6.6,56.2,65.0,BC
202425_063,EC204,2024-25,20.0,20.1,8.5,61.3,69.8,AB
202425_064,EC204,2024-25,6.2,17.2,6.2,28.9,30.8,F
202425_065,EC204,2024-25,25.3,25.8,9.9,75.3,82.8,A
202425_066,EC204,2024-25,24.8,30.0,10.0,80.5,85.5,A
202425_067,EC204,2024-25,20.9,29.7,8.4,63.7,78.3,A
202425_068,EC204,2024-25,22.8,24.2,9.3,64.5,76.8,AB
202425_069,EC204,2024-25,24.5,18.1,8.5,71.2,72.6,AB
202425_070,EC204,2024-25,19.4,21.0,7.7,71.9,74.5,AB
202425_071,EC204,2024-25,28.7,28.4,7.7,84.6,92.6,A
202425_072,EC204,2024-25,17.7,19.3,7.0,32.3,48.0,CD
202425_073,EC204,2024-25,15.5,18.0,8.0,31.1,52.1,CD
202425_074,EC204,2024-25,21.9,23.4,10.0,72.7,76.5,AB
