id,user_id,semester,grade,marks,session,subject_name,course_code,credits
52e3a3c5-2d04-4da1-9d84-f36c9ed15c16,22f7567f-c603-47b8-87ba-c30d52b181bb,SEM3,D,36.6,2023-2024 I,DAA,CS215,4.0
3580b585-014b-4854-b954-77c5ca7673eb,84dd7f26-cddd-4cd8-ab5a-0346328bac89,SEM3,BC,54.0,2023-2024 I,DAA,CS215,4.0
201f90df-9491-4bf7-82db-9d7cf88848f5,f7a050e7-413b-4c9b-8d89-e5b26db4b460,SEM3,C,45.7,2023-2024 I,DAA,CS215,4.0
82f342e9-b967-46b3-b87c-6515f612dbc3,637663cc-492e-44e1-a83f-a5e0c1e477cf,SEM3,BC,55.5,2023-2024 I,DAA,CS215,4.0
fe26729e-8200-4870-ad5f-ca45a78e0016,f7794557-954d-455a-a85f-f95ed87ced73,SEM3,A,64.7,2023-2024 I,DAA,CS215,4.0
051dbcb5-a383-4ad4-99a8-6056b7bb57b2,831703e5-2a5f-4bdc-b9cd-00e6829eaa0d,SEM3,D,32.9,2023-2024 I,DAA,CS215,4.0
5d47158d-9f98-4dc2-9e2c-fd0dad1a8322,75c8ef75-ffee-4563-83e4-92793b8363d7,SEM3,CD,39.3,2023-2024 I,DAA,CS215,4.0
ae8965d4-13d9-4a4d-a778-76055751b21c,53a5bc05-91e7-4a81-80bb-91ecb8a5a6b3,SEM3,BC,48.8,2023-2024 I,DAA,CS215,4.0
2e741b92-8dc4-4c03-9c9d-93ddf08bc312,f6706952-f406-4a69-a618-dffed6443e50,SEM3,A,78.3,2023-2024 I,DAA,CS215,4.0
e3694650-9e39-422e-9926-57753354a4bb,2c407a4a-0b92-4366-87b4-c02a407f0651,SEM3,C,44.0,2023-2024 I,DAA,CS215,4.0
5bd2e34e-2577-4994-a633-ad61581215cf,6851465c-cd5f-472c-aa59-6fd6d700e79c,SEM3,C,42.0,2023-2024 I,DAA,CS215,4.0
29157acc-b7ac-4d2c-a266-f39e351d4921,6e6435cd-8f6b-44f9-9c71-17c355457156,SEM3,BC,54.0,2023-2024 I,DAA,CS215,4.0
a7da52b9-c2e2-4dd9-9b91-a8a05c7ff49e,b6cfe971-2bb8-40e8-8bda-c6094df9746b,SEM3,A,75.7,2023-2024 I,DAA,CS215,4.0
7732cf29-6d7b-4fbd-b9ef-ad886c974c80,fe8e6d42-674a-45ad-b6d5-fd0989f148f4,SEM3,CD,40.8,2023-2024 I,DAA,CS215,4.0
8136d843-2ca8-4674-95d5-cb8e6de8e807,57cf857b-2344-4f02-8b28-e6dfde7e322f,SEM3,C,44.4,2023-2024 I,DAA,CS215,4.0
679f112d-8502-4065-8aeb-394525a97107,9a7b599f-fc2b-46a9-853a-a4f963d16c1c,SEM3,BC,49.0,2023-2024 I,DAA,CS215,4.0
8bbacf81-adb4-4285-87a6-ab105b536ea8,8e28f9fb-b342-4db2-9889-a5c594b9dda4,SEM3,BC,58.3,2023-2024 I,DAA,CS215,4.0
7191ddd0-aeaf-4014-8cfa-be929b827b13,971a0ef0-2d4b-4cc8-8b2b-7aa992d32f1d,SEM3,A,76.8,2023-2024 I,DAA,CS215,4.0
2047e6a1-477f-49d2-b444-33b0c7c783e3,17c0c685-74b5-4daf-9fad-ce0a0d8a0394,SEM3,D,32.3,2023-2024 I,DAA,CS215,4.0
d44fb2e9-ae3b-42c2-9579-8177cfb3d767,ff2154da-0ca9-48f5-aff5-25dae5a1708f,SEM3,D,26.9,2023-2024 I,DAA,CS215,4.0
6fff1827-d95b-4206-a80b-b748417ce1de,d2633a78-3dc2-4508-9000-cbd60a7df620,SEM3,BC,50.6,2023-2024 I,DAA,CS215,4.0
cd13c81e-319b-4644-9496-71df0cfeed4d,6077014c-2463-43f1-95dc-3b543c18300e,SEM3,BC,55.5,2023-2024 I,DAA,CS215,4.0
736d66ef-1d61-4962-92a1-43c582a22c7e,c9d2f8a2-efa1-4df3-ab26-0505a974ac96,SEM3,F,19.6,2023-2024 I,DAA,CS215,4.0
007f603e-daf7-48c4-a7f0-5ae4027f5704,b950cda3-8ffe-4fe4-a463-83e0fedfb201,SEM3,CD,40.6,2023-2024 I,DAA,CS215,4.0
4771e074-8ae5-4fac-ae3a-7345e96b2cfe,835dbd10-a935-414a-9fc1-661846ac3f4d,SEM3,B,61.1,2023-2024 I,DAA,CS215,4.0
77a6aaa1-569d-4a26-b398-3398f301bec0,0a1467a9-92f6-4303-8655-7278d5e9b17e,SEM3,C,41.8,2023-2024 I,DAA,CS215,4.0
7d8711f3-248c-4349-9c65-5cbff93d1726,388a3275-a913-41f6-a968-e573c45da6c1,SEM3,BC,55.0,2023-2024 I,DAA,CS215,4.0
677fe4d4-f6c9-48df-847f-b26225fb30e7,52c29e64-7f0d-46d0-9ab2-d200988a7a37,SEM3,BC,51.0,2023-2024 I,DAA,CS215,4.0
82e0fae5-ee11-461f-8ec6-82cbe7ed58be,490690f3-a725-4933-8edf-c7a54749ded3,SEM3,BC,57.2,2023-2024 I,DAA,CS215,4.0
265a27a3-1283-4039-a72e-91f31d423993,04a9b24c-13d0-4b41-91b8-96554addda5b,SEM3,BC,54.4,2023-2024 I,DAA,CS215,4.0
34dca3fc-ab20-4968-9d0e-8efaa9a606da,f1c439da-c87e-46a1-ae7a-91cbef2f50bb,SEM3,BC,52.2,2023-2024 I,DAA,CS215,4.0
267e763a-1f18-4d65-a7ec-153d5c11972e,3f954c7c-564d-4b55-a54f-1f2ff4b56dfc,SEM3,A,65.0,2023-2024 I,DAA,CS215,4.0
edb408b5-fafe-4916-a191-5109bc33aed7,4de08f6c-ebc6-4954-9146-ec1d7093b09c,SEM3,C,41.5,2023-2024 I,DAA,CS215,4.0
215b241d-0b58-4c8e-82de-d6d4637298e7,939b5588-c4ea-4912-8c45-4a85a5a7d3fa,SEM3,BC,50.4,2023-2024 I,DAA,CS215,4.0
2af4781d-b336-42ff-bf5d-d358a02dd586,512b8dbd-460d-4e25-8575-cb0025faee18,SEM3,B,63.5,2023-2024 I,DAA,CS215,4.0
77570068-e69f-4f53-a658-2ae85c9b3e33,ea56ea4b-cde4-4923-82f2-f2d326e8592b,SEM3,C,41.6,2023-2024 I,DAA,CS215,4.0
87b75ef6-6cdc-45d3-8e3a-c031aa2a6eb1,5f0742c8-7e29-4ea7-b0d6-a17d63e0cc69,SEM3,C,44.1,2023-2024 I,DAA,CS215,4.0
fc7dcf56-c75a-451c-981c-f644e49d82bc,273bca59-f51a-4cd4-813b-c77638fb5082,SEM3,CD,39.1,2023-2024 I,DAA,CS215,4.0
87cc878b-785d-4c9d-86e4-ee6de7dd5dc5,356a6be4-8725-4e77-8b1c-781802475688,SEM3,D,36.7,2023-2024 I,DAA,CS215,4.0
df253de4-c744-4343-960a-9b2376cca468,d0ca6316-355b-4971-a439-658705c7f9fc,SEM3,A,75.2,2023-2024 I,DAA,CS215,4.0
0c94325e-33a2-43dd-bd4d-ddeb4b533c58,e013011b-e9bb-45ff-8a1c-dbbe42d3397f,SEM3,BC,55.1,2023-2024 I,DAA,CS215,4.0
502cea87-9c55-4b4a-a689-fd63f0e7ba75,579bbbbd-953f-4489-94d0-76d2ddfa6db8,SEM3,A,73.4,2023-2024 I,DAA,CS215,4.0
8b04b8ba-53ac-4a52-a5f2-f72bf8a45c00,422922c1-c547-4e05-a98a-ab4a83dffffb,SEM3,BC,58.5,2023-2024 I,DAA,CS215,4.0
00629d8b-02ac-4be2-9dcb-dcfd9c8b05af,439ff360-fd89-4f03-8ec1-f80e463498eb,SEM3,BC,50.4,2023-2024 I,DBMS,CS213,4.0
7015525a-3fb1-4cc1-bab0-404cd18aa005,3a5b5072-17f2-48c2-98d8-5f20e5cfc122,SEM3,C,45.0,2023-2024 I,DBMS,CS213,4.0
8df07b1d-c034-477a-bd83-c8e592839b24,e2940655-ad9b-44c6-a4e7-56db4dd0fbba,SEM3,BC,53.2,2023-2024 I,DBMS,CS213,4.0
533a4956-07a5-4f7c-af78-b54fbacfe03e,0847ce5c-8ff5-4cd1-a05c-9643a0327e83,SEM3,BC,48.5,2023-2024 I,DBMS,CS213,4.0
0319718f-d532-4026-8aaa-2ae3b7e3d2b5,76abc7a2-c442-42c9-ae88-29847859e54a,SEM3,B,62.9,2023-2024 I,DBMS,CS213,4.0
733188e0-5d22-4b37-80d7-b769bed38875,be573fcf-d92e-4862-bf44-18cb2da87ea6,SEM3,D,36.1,2023-2024 I,DBMS,CS213,4.0
2770a6bc-17fc-412c-a28d-14591033840a,31e1f6e4-0cb3-4d9f-879c-cc83d8d29e32,SEM3,BC,51.7,2023-2024 I,DBMS,CS213,4.0
3af772f1-545e-47f9-94ea-8a0e0a6f3c47,a11d4231-d598-48e7-94f7-5b9ec6c692a1,SEM3,B,56.1,2023-2024 I,DBMS,CS213,4.0
4698ea25-f544-49ea-95cd-981927ae4777,efdc22f8-1196-43a2-b380-797bef7c151c,SEM3,C,45.8,2023-2024 I,DBMS,CS213,4.0
c2f74be0-14c2-421f-9eac-af1298beb4eb,3ccd84c1-2359-403c-9efc-918847ae234f,SEM3,C,45.7,2023-2024 I,DBMS,CS213,4.0
276cd63b-9ca1-4336-a2dc-d8e8cf0856e0,e7688af2-8a20-4814-9248-37a2e1d91aca,SEM3,B,57.5,2023-2024 I,DBMS,CS213,4.0
0ef6714f-c254-4013-b882-0fa30609e738,b93fdc9d-1c46-4a9a-a42a-29332901138a,SEM3,B,57.6,2023-2024 I,DBMS,CS213,4.0
492c1bec-016e-4714-b6b7-6c73b2c854b9,66d83ba3-fcae-492a-95d2-082342ca5abc,SEM3,BC,47.7,2023-2024 I,DBMS,CS213,4.0
530f7039-7e30-4de0-af07-69df0ea3120a,429ea77d-0bb8-482c-85b1-03dd73ecc7c5,SEM3,BC,49.0,2023-2024 I,DBMS,CS213,4.0
27d2f81c-2860-465b-aa48-17dc2b51dcda,84a703e9-136a-4d33-bf31-2e2ebc7a392d,SEM3,CD,40.9,2023-2024 I,DBMS,CS213,4.0
40777d54-adb6-42b0-b250-424c104e26ef,e634f319-c243-4a83-a575-f1d688bfeea3,SEM3,B,57.5,2023-2024 I,DBMS,CS213,4.0
eba0ecf9-2196-42b7-b990-447a7d50447a,6ce7733a-e482-445a-93a6-a4ddae37903b,SEM3,BC,47.4,2023-2024 I,DBMS,CS213,4.0
0dd9e665-636d-42e3-8b16-959e9b40ac63,af3bf5d7-9245-42c3-91a7-027f41801be5,SEM3,D,25.7,2023-2024 I,DBMS,CS213,4.0
9d1848e1-3e89-42d5-9c08-e9702f0986e6,b7987b0b-e4cb-490b-89fd-c5a69f13d680,SEM3,C,44.5,2023-2024 I,DBMS,CS213,4.0
00137667-6447-4788-b7b3-b932b2782dc8,b8a45923-e1e6-4632-a344-ddac37dbaf20,SEM3,B,58.3,2023-2024 I,DBMS,CS213,4.0
cd9ccee5-ea59-4afd-93c0-b3067890cee6,7a8c3d9b-48c3-45b1-99eb-4b3aa40bc679,SEM3,BC,53.3,2023-2024 I,DBMS,CS213,4.0
db1b90e0-ecd0-4e8d-b569-515c34768b4f,1d8b4b55-bb26-41a0-8327-5ad173e7332e,SEM3,D,35.7,2023-2024 I,DBMS,CS213,4.0
68e59275-2e06-45b8-be42-874835d581d6,ea7209be-dcb0-4063-afd3-46363cfe0729,SEM3,B,60.0,2023-2024 I,DBMS,CS213,4.0
0c9ce8e1-f2c1-4141-ac15-dbb696712f15,e4d205ee-8ef9-4705-a9bd-d383e41bf122,SEM3,B,58.0,2023-2024 I,DBMS,CS213,4.0
72dae813-e64b-4b71-8263-f067b7b8dc10,fa76e25a-6d4e-43ba-8356-a5d28b9fa72d,SEM3,B,58.0,2023-2024 I,DBMS,CS213,4.0
f5080daa-4e17-4094-ae0b-7cc90e2ea1d9,80cdcb73-8f92-4201-9b5c-3026b7b27fa5,SEM3,A,71.7,2023-2024 I,DBMS,CS213,4.0
74097ab0-d9a3-4b33-a4e1-0ca01d325070,a8b0ce52-b4a4-4773-9712-7fa644bd688b,SEM3,C,43.9,2023-2024 I,DBMS,CS213,4.0
f5c5965f-fdf0-4539-95c0-64d6e98973ab,216ce9d4-5767-4c24-b34b-9218ad31c764,SEM3,B,57.8,2023-2024 I,DBMS,CS213,4.0
bb30f964-ae06-4f0b-9599-843b66e60abe,7024b36b-c9a1-4035-92c6-c416e91b182c,SEM3,C,44.9,2023-2024 I,DBMS,CS213,4.0
cd6b027c-3113-444a-a5b1-b4e1bffad058,066a50d0-bf5a-4529-bd82-0f1f8604e587,SEM3,AB,63.5,2023-2024 I,DBMS,CS213,4.0
1e0f0d12-bacf-4b49-859a-fe621013682b,fdf1aeda-6a2f-4038-9001-fd5f8f4a1d34,SEM3,AB,66.1,2023-2024 I,DBMS,CS213,4.0
adf88fc7-c9db-4edf-9fb1-da94ab879c07,80cf33e1-efd0-4798-80c0-3d3baf443bd9,SEM3,B,56.0,2023-2024 I,DBMS,CS213,4.0
e3f14dbd-67b2-4a52-9947-7a64a60652a3,4ae7e9e8-b9ef-4b79-9669-363b8e7419be,SEM3,B,59.8,2023-2024 I,DBMS,CS213,4.0
215490ff-8a20-408c-b5ed-0981acf15bd2,5d37dadd-0f0a-4e59-a619-90d020a66819,SEM3,D,36.5,2023-2024 I,DBMS,CS213,4.0
92ea6480-1c4d-483f-8e68-bfd52959abcc,5a034ed6-e17a-49a2-bf2a-65ccae41a9cf,SEM3,B,57.9,2023-2024 I,DBMS,CS213,4.0
3a6d3a81-6c49-4588-ab9a-5a4a670ba0de,3c28765a-764f-4165-adf7-92b1ac27f4a8,SEM3,D,30.7,2023-2024 I,DBMS,CS213,4.0
8b91a487-25fa-4a26-9849-1f1297ea1e64,09c75d36-6545-46a0-b99c-1394a2f2cb65,SEM3,A,80.9,2023-2024 I,DBMS,CS213,4.0
1b94353b-4d7a-4269-b125-58e5bd708b7b,24b3f851-2c7d-4dc0-82fe-26dc18a140ff,SEM3,AB,65.7,2023-2024 I,DBMS,CS213,4.0
ca343391-a64b-486b-8aad-0ae0585b93fc,7d86910d-71b3-4958-a4ec-198288cfd0cc,SEM3,D,25.5,2023-2024 I,DBMS,CS213,4.0
0820dd4e-7059-4824-970d-f15b84234390,6e9acd35-00cb-4316-96ba-dbcafb763243,SEM3,F,8.5,2023-2024 I,DBMS,CS213,4.0
ec2ac310-1d33-47a0-9de7-a4649d816097,f2207220-8e07-4355-af49-555039396771,SEM3,A,67.8,2023-2024 I,DBMS,CS213,4.0
f7ba6df2-9358-445d-a761-e687ec5bef82,48cd149c-715a-4880-a870-6e2337b02087,SEM3,D,35.4,2023-2024 I,DBMS,CS213,4.0
b91c2003-ac90-4f33-8851-a3aa12ffd7b9,c09ce3c1-59e3-4993-858e-d29568eb8b1f,SEM3,B,56.3,2023-2024 I,DBMS,CS213,4.0
63467869-8ae7-4fcc-8218-41f90904a418,6f5dac3f-af9c-404a-8581-191169ec4dd6,SEM3,D,28.7,2023-2024 I,DBMS,CS213,4.0
706e9131-44b5-45ea-acf3-6e4fdd0ed6fe,373af186-fe27-4708-b427-c687e612ea3f,SEM3,BC,49.2,2023-2024 I,DBMS,CS213,4.0
c87fa00a-3155-46b3-8248-921d78777c4d,669a468b-2f9a-4a6b-952b-b9413d9a3739,SEM3,CD,38.4,2023-2024 I,DBMS,CS213,4.0
7a4d7c19-0e54-4e66-b4a6-109d770a69dd,b1c82765-a57b-4e9e-9768-a9bf9c5405c4,SEM3,B,57.0,2023-2024 I,DBMS,CS213,4.0
ad72f84b-4649-4abd-8cd5-fa0bbdcbc52c,e391a5f5-a9e3-4e2a-ab0e-983b8191e452,SEM3,C,43.0,2023-2024 I,DBMS,CS213,4.0
826137c7-6dd7-4eab-ab57-cb4fc356f1e2,f3b961a5-61dc-4000-acec-5ea43e548a9f,SEM3,A,70.3,2023-2024 I,DBMS,CS213,4.0
50c5551e-892d-4616-b334-d916699e5d2a,ed0a3f3f-3036-4302-a73d-88543a39a581,SEM3,D,36.6,2023-2024 I,DBMS,CS213,4.0
cdfc3c77-c35e-415d-9702-00d42cb21a72,9fd94a39-e8cc-43f0-8ada-9a5bd8f2ee43,SEM3,A,67.1,2023-2024 I,DBMS,CS213,4.0
e91c0ca7-e2e1-4eaf-a669-e158fd582db9,849f6407-433b-47e8-835b-f7600cb8b024,SEM3,BC,47.7,2023-2024 I,DBMS,CS213,4.0
2a4b2158-8488-4e34-bf06-31583748a99d,002a94d0-7bab-48aa-a7c4-47c487389a0b,SEM3,B,55.7,2023-2024 I,DBMS,CS213,4.0
4bf99cc3-2dc3-416b-afa6-57dcb2dc34b6,e0beaf8b-899a-4b5e-9007-8ca1c3787da8,SEM3,F,24.0,2023-2024 I,DBMS,CS213,4.0
279f0c08-eae4-4cd7-9bf5-b0da97d1b0cc,4e588ab8-6bc4-401b-806b-c76cc00ea680,SEM3,F,21.6,2023-2024 I,DBMS,CS213,4.0
031681a7-a1e1-41d3-96fb-ab1b4b041130,7f514508-1c69-4b37-9f7a-133281cc6014,SEM3,AB,63.6,2023-2024 I,DBMS,CS213,4.0
a24fdf71-b7d6-4ad1-8791-ae545fb3e6cf,25a4643b-ec4e-4781-82aa-b7de3299924f,SEM3,D,29.4,2023-2024 I,DBMS,CS213,4.0
b2e34091-91fe-4cea-842b-dce9ff33c93b,83a5e74d-6253-4f59-9a20-e0d5bb5e7f6e,SEM3,CD,42.7,2023-2024 I,DBMS,CS213,4.0
3015edc3-76cd-41fb-95bd-16ea479d0251,11543c3a-b48b-4fbc-ad85-e7a57b698fb6,SEM3,C,43.0,2023-2024 I,DBMS,CS213,4.0
e17361dd-2827-4af8-b49f-a74bd9770086,1942a2ee-35d2-4d9e-bb3e-569f5e90773d,SEM3,D,34.3,2023-2024 I,DBMS,CS213,4.0
c8c2996a-6ebc-4ea2-8f35-31a09fdeb1b2,39a6aeb5-0f00-4eea-a74e-f0f6aefaae02,SEM3,BC,50.8,2023-2024 I,DBMS,CS213,4.0
03542c82-b020-4cd8-8ee0-4f389ffeb22f,6911cc72-2ad6-4d62-9aa5-b0330c1846c2,SEM3,D,26.6,2023-2024 I,DBMS,CS213,4.0
370babcb-0d06-48c1-80f2-6586212870d3,25b6a373-3c93-4b2f-aac0-f512a28d7250,SEM3,D,29.9,2023-2024 I,DBMS,CS213,4.0
01d6bb88-7910-4a3d-ab62-8abcd974bbc3,62eb4c17-7c49-4067-97cc-dcc21d7fe12e,SEM3,B,61.6,2023-2024 I,DBMS,CS213,4.0
2b807330-6379-493e-a61a-c61137596b9f,b89a6d7d-35fc-4105-a1c8-fc0b54d33825,SEM3,D,35.7,2023-2024 I,DBMS,CS213,4.0
8851e9cb-31c2-4156-90e3-a4960719f2c5,dc89e88a-6b7a-4eb0-a56f-ea72e1097544,SEM3,B,58.9,2023-2024 I,DBMS,CS213,4.0
fd157059-9d6c-47f6-91a9-5bc948ddb413,18288886-9327-4df1-9e34-44d44522e277,SEM3,B,57.7,2023-2024 I,DBMS,CS213,4.0
e7573e20-a59b-4e43-ba86-b116e78bce0a,bfa1ca0c-7a19-41db-b1b8-51c65f95319a,SEM3,A,70.5,2023-2024 I,DBMS,CS213,4.0
8d294b79-138e-4a9e-be2c-15a903900cb3,accd07ba-719f-4d09-b9c3-2ccc980dc74a,SEM3,BC,54.5,2023-2024 I,DBMS,CS213,4.0
bf6f8258-691d-417b-b59b-51b36ef94528,3c85aa84-c310-4ad0-960e-7e94ec2f3f9d,SEM3,F,20.2,2023-2024 I,DBMS,CS213,4.0
4c27d8c6-52b7-49c6-b3d7-f89e493b212f,81bf4458-e065-4102-ad3c-020255d2e967,SEM3,CD,38.0,2023-2024 I,DBMS,CS213,4.0
7fe81cb8-0967-4f26-b466-553b9681aa45,5899a823-9062-4e8b-9a94-c5d381868518,SEM3,CD,41.5,2023-2024 I,DBMS,CS213,4.0
de1b70dd-00ef-46c1-ba92-2fe83fca3ae1,aceae890-4332-477a-b8b3-a2886a2d3c8b,SEM3,AB,66.1,2023-2024 I,DBMS,CS213,4.0
9d9e19a5-ffeb-4c55-ae07-00663afb8542,fb647137-1947-4cee-8d24-23e9b217c3c3,SEM3,BC,52.9,2023-2024 I,DBMS,CS213,4.0
debb8454-cddd-4bd1-b892-d3ea5a6c7045,362dd0b0-9990-4920-aa89-057b1777cf40,SEM3,CD,40.3,2023-2024 I,DBMS,CS213,4.0
fece5f29-7053-4576-a30f-dcfd41a8dfc4,33ca4d2e-4acd-40a1-9e00-ec04892274f5,SEM3,BC,54.2,2023-2024 I,DBMS,CS213,4.0
d0fa1654-fcde-4440-9153-d5d1d48a6e08,9f338bf4-b997-4735-a453-18ae6765aae0,SEM3,CD,42.3,2023-2024 I,DBMS,CS213,4.0
459da048-532b-4bf4-8106-f44d5afdbf22,e7222501-cc54-4e3a-a23a-e311a96c45fc,SEM3,B,55.9,2023-2024 I,DBMS,CS213,4.0
663ef1ad-5fd0-4da8-88ac-83e20c550337,bc9f2928-e669-4b65-819b-1364f44cade1,SEM3,BC,49.9,2023-2024 I,DBMS,CS213,4.0
0f79933e-c56d-4ba6-96e6-7cb80ecb2784,96a77c28-1670-4d17-ba70-e3be45264088,SEM3,AB,64.3,2023-2024 I,DBMS,CS213,4.0
b348bef1-997d-45a0-867b-99ac610e885f,50de0a9e-49bb-4092-8d20-7271330eee4a,SEM3,BC,52.7,2023-2024 I,DBMS,CS213,4.0
8f97717f-1b91-4167-9604-2d8ec56da106,2ec1b973-bc78-477b-8fde-4d2aac6d8c99,SEM3,B,62.6,2023-2024 I,DBMS,CS213,4.0
42d18d1a-0a3f-4526-acf6-08e6fd74befa,5691f746-2c4d-4dbd-adfa-6986cbcb4a80,SEM3,BC,47.5,2023-2024 I,DBMS,CS213,4.0
01f335d2-a63b-4a8a-946b-6d80344f695d,63f46a2f-14d4-4d24-8df0-687df73b5e90,SEM3,B,58.3,2023-2024 I,DBMS,CS213,4.0
439562bb-3507-41d0-87fa-bced55310243,5cca4eb0-ecab-4940-93e1-f6396fdedcc1,SEM3,C,45.3,2023-2024 I,DBMS,CS213,4.0
91635c6d-924f-448e-a3c5-647d6d95356d,7db80bb5-6af9-41c3-b0ab-b8fbe53cdc34,SEM3,B,54.0,2023-2024 I,SnS,CC212,4.0
5b42cdbc-da59-4745-8d44-3edf62ba3292,3c0c3d75-7527-4efe-b10b-2650766ccc35,SEM3,BC,48.5,2023-2024 I,SnS,CC212,4.0
7659434a-d704-435b-8f2b-0591efcf9c2a,a7c52926-b7c1-43fd-9eb4-f1ff18acd922,SEM3,BC,44.0,2023-2024 I,SnS,CC212,4.0
d14b3aed-6b2d-44db-95fb-b704f4e0d6fb,c58f7e8b-c3c2-4d7c-9851-e052734eb06b,SEM3,C,40.2,2023-2024 I,SnS,CC212,4.0
55b6b993-3a71-4e44-b794-ba96efb03fd4,137ebb5e-f515-4af1-94ac-113def05b19d,SEM3,C,42.1,2023-2024 I,SnS,CC212,4.0
af2c91d6-c410-4f51-b616-98ccb92eac92,bdb344ca-9533-4a71-b413-78e0155b36bb,SEM3,B,51.8,2023-2024 I,SnS,CC212,4.0
41c8aaaa-36b8-4926-acdc-86f44d869ec2,13f185fc-650f-4359-89d0-01cb57f776b0,SEM3,F,15.8,2023-2024 I,SnS,CC212,4.0
feeab523-408a-43b1-9a40-9e0e17b3d420,c8ff48aa-88e8-4ebd-b3b2-fc77fbc72f48,SEM3,AB,61.8,2023-2024 I,SnS,CC212,4.0
1021ed15-fa75-4a59-9587-5640e137c704,741cb8d5-c6b0-4035-a413-aa3f36ab0dbd,SEM3,F,14.8,2023-2024 I,SnS,CC212,4.0
0684571a-96d8-4693-a7b4-ce74368ed7d5,faded47e-b5d4-4d72-8360-dcd1993258c8,SEM3,BC,43.2,2023-2024 I,SnS,CC212,4.0
17ba6d9c-3aa7-42bb-bfad-efb02020da1e,761ab854-a17c-4e5c-9dab-98756d74a6b1,SEM3,C,41.3,2023-2024 I,SnS,CC212,4.0
0e3a63f7-0714-4643-adea-96810ae2d14a,db5c36b8-ff2f-4650-b962-16240d82a04c,SEM3,B,55.2,2023-2024 I,SnS,CC212,4.0
0fdb41bf-c7db-41ef-9e8d-4ce885c3926a,d7a8144a-affd-4f5e-b012-25164083ab04,SEM3,BC,48.7,2023-2024 I,SnS,CC212,4.0
f710380b-3925-4e2f-8062-e6d1e637934b,27bd20b7-0843-41a8-a6b9-49ec9c36c589,SEM3,BC,45.1,2023-2024 I,SnS,CC212,4.0
3c02e01d-dcbb-435a-bcb1-47bb5a9036a5,f3398599-d3a1-4e4f-81e6-edfd5535764b,SEM3,BC,46.7,2023-2024 I,SnS,CC212,4.0
2b05208a-ca49-43a8-8266-0091974fea18,baefbc51-ecad-4e0a-8390-f88fc79f6d5e,SEM3,AB,57.9,2023-2024 I,SnS,CC212,4.0
5ab6fbf3-2879-4b1b-9db7-3785968c6f7f,e5334195-0d82-45fc-8913-a4d39b010648,SEM3,A,76.1,2023-2024 I,SnS,CC212,4.0
6a902dcc-b9a7-45e2-9306-04e68269971a,1b5a7f4e-b0df-4230-8bdb-98f490ee2dae,SEM3,B,50.5,2023-2024 I,SnS,CC212,4.0
6d0d924c-ec48-4b3e-bc49-e2376623aa7e,99152f1f-dc82-45a0-9402-858877e4ee3a,SEM3,F,18.9,2023-2024 I,SnS,CC212,4.0
43e3f8ac-0408-4ea8-8dad-5379d5f594ab,0a7910c4-e8c0-4645-8cda-175c04ce4e85,SEM3,C,40.2,2023-2024 I,SnS,CC212,4.0
c5972298-9480-441f-85ac-b4b72f356f42,1f57065e-ba84-4ccb-8bba-19e7e775daeb,SEM3,B,51.1,2023-2024 I,SnS,CC212,4.0
7c4a9ae1-752d-4db8-b424-a318f44a8029,1fa311da-7b45-4bb5-92d0-663c41552cfc,SEM3,A,88.7,2023-2024 I,SnS,CC212,4.0
9b1cf5cb-e1f7-4151-82a2-88a111c4034f,b2a79b39-0699-49a9-9933-ce67ef67b924,SEM3,CD,35.7,2023-2024 I,SnS,CC212,4.0
33621cbc-32a5-4a7f-9f32-c74466fe1df5,b9f437a4-0f04-4ab7-9b41-d1bf06574701,SEM3,C,40.8,2023-2024 I,SnS,CC212,4.0
21cb0555-df23-494c-b203-4cdacb9a2eb2,0de11386-6baf-4faf-a0b0-3619a5129943,SEM3,B,52.9,2023-2024 I,SnS,CC212,4.0
80eb74c9-509e-45c1-97ac-51398a83a5fb,e4f91606-89ed-4c1a-b2d9-e74bff9cd00b,SEM3,BC,49.8,2023-2024 I,SnS,CC212,4.0
e5cdd819-b5cb-4620-b7f5-1c7bce08a424,6c5c7568-3f51-4340-bb07-6e8367d4e41c,SEM3,D,28.4,2023-2024 I,SnS,CC212,4.0
d6fda397-1ec7-45ce-8be5-0a3a6b3f7fd0,c7f8d96e-91b2-4d2d-81a2-5588bc9a3390,SEM3,AB,57.9,2023-2024 I,SnS,CC212,4.0
5039ec03-7aa2-4c70-91ea-f68b99b9a274,2da016fe-e36d-4880-ae30-4cf0c189b52e,SEM3,D,28.5,2023-2024 I,SnS,CC212,4.0
e22bfe27-af00-478f-b4bc-cd7bb6246949,89d7e879-c4f9-4c07-808d-56a1fd9a7921,SEM3,C,42.2,2023-2024 I,SnS,CC212,4.0
216f63c2-0784-4254-92d3-549bf574acb2,f4d47362-8b61-4e3f-a809-6d172ef7da6a,SEM3,AB,62.8,2023-2024 I,SnS,CC212,4.0
d94b8a58-220b-4944-b829-50216e926f80,b47ce4e8-31e3-42ae-96fd-28439e9e2d12,SEM3,D,28.5,2023-2024 I,SnS,CC212,4.0
4404d7e6-7ac2-4425-a616-f6f6c6510c9d,4badb896-1edb-4be2-be74-7b7acea87394,SEM3,C,41.1,2023-2024 I,SnS,CC212,4.0
0692e26e-ab60-4217-90f5-a0d46147bc66,a9a8887e-9864-4768-a9eb-08cdf1b3dcfb,SEM3,A,67.3,2023-2024 I,SnS,CC212,4.0
